f_effective Mass
87.9402563219 0.0242014170543
87.9925155735 0.0250752622216
88.1968215668 0.0251492206431
88.3437370513 0.0260016496818
88.4323096862 0.0261687637733
88.5898406284 0.0267326576874
88.7325039749 0.0282387982658
88.969416118 0.0283017266419
89.0278343558 0.029200422272
89.1089130599 0.030154093703
89.2754174 0.0306606649261
89.511759683 0.0310897011224
89.5722771998 0.0315347688077
89.7091797282 0.0327550618577
89.9248733977 0.0335380803407
90.1456586209 0.0339312184275
90.2439718318 0.0347194068425
90.4111595423 0.0359247831158
90.5221031473 0.0373469936487
90.7353038009 0.0382055080274
90.8383123165 0.0388423364256
90.9110955661 0.0403677989098
91.1324648273 0.041784660771
91.3358427101 0.0429254721872
91.5555849467 0.0434729649079
91.6924986951 0.0440243121188
91.9155300677 0.0449113883363
92.0295742814 0.046524114176
92.0776981024 0.0489516667208
92.2477856426 0.0500263652954
92.4464009742 0.0532092612086
92.5433673818 0.0533850029539
92.6715605612 0.0547449669177
92.9279333558 0.0555621339265
93.2294179718 0.0570715348722
93.441683765 0.0596578200585
93.5182608255 0.0622789655298
93.6869396403 0.0647805450476
93.8016090524 0.0667615741351
93.8892232069 0.0671632071086
93.9220383197 0.0718921588338
94.2404742193 0.0737249179143
94.3495642936 0.0759611643881
94.640011549 0.0780754070002
94.7933593377 0.0794567248905
94.9222593026 0.0874465607735
95.0651654566 0.0880876571888
95.3409446388 0.0898478186135
95.5233498448 0.0954081148372
95.6723055698 0.0975560092631
95.9186885472 0.102699284046
96.1188765574 0.107756844607
96.2721753403 0.112974936775
96.3597162303 0.12003818541
96.5630633684 0.12473201622
96.7801077346 0.129024988156
96.9639085745 0.131293399661
97.2112646961 0.144510442145
97.3760623779 0.146217668623
97.4836201106 0.155848558647
97.7617560933 0.162154077588
98.0296286883 0.187302716555
98.2319520247 0.201950334107
98.3973674745 0.208364790704
98.4649658467 0.212048418438
98.8221979194 0.224600497221
99.0821557998 0.239153224145
99.1619683612 0.261769409956
99.2868288051 0.277618042779
99.6288772714 0.314350271835
99.7027657561 0.328566002859
99.8721809767 0.35567562234
100.098661553 0.371891243789
100.370437333 0.384340616976
100.66558441 0.455566733808
100.837538093 0.486145053727
101.197239599 0.500565749288
101.296627838 0.594087236311
101.415974171 0.621216614207
101.66398134 0.674693030956
102.008579801 0.800748538843
102.268662454 0.939356026966
102.42649217 1.13219825563
102.962368601 1.19733588646
103.153198401 1.30763876117
103.577151052 1.54435931903
103.83707136 1.80350417007
104.033818644 1.8978816974
104.690700913 2.4417848025
104.800573273 3.797643692
105.309328054 5.33410603667
105.580766693 7.49265247909
105.816221674 9.3741831897
106.478442807 13.5909920011
107.865925595 27.5031491326
108.186587153 79.075955704
108.380420216 559.93692217
1938.89406509 995314.194431
